2023-08-14 09:00:00, 70.80000305175781
2023-08-16 09:00:00, 69.0
2023-08-17 09:00:00, 68.80000305175781
2023-08-18 09:00:00, 67.19999694824219
2023-08-21 09:00:00, 67.0
2023-08-22 09:00:00, 67.0
2023-08-23 09:00:00, 67.0
2023-08-24 09:00:00, 67.0
2023-08-25 09:00:00, 66.5999984741211
2023-08-28 09:00:00, 68.5999984741211
2023-08-29 09:00:00, 68.0
2023-08-30 09:00:00, 67.5999984741211
2023-08-31 09:00:00, 68.5999984741211
2023-09-01 09:00:00, 72.19999694824219
2023-09-04 09:00:00, 72.5999984741211
2023-09-05 09:00:00, 69.5999984741211
2023-09-06 09:00:00, 68.19999694824219
2023-09-07 09:00:00, 67.19999694824219
2023-09-08 09:00:00, 67.5999984741211
2023-09-11 09:00:00, 65.19999694824219
2023-09-12 09:00:00, 63.20000076293945
2023-09-13 09:00:00, 61.400001525878906
2023-09-14 09:00:00, 60.79999923706055
2023-09-15 09:00:00, 63.20000076293945
2023-09-18 09:00:00, 63.20000076293945
2023-09-19 09:00:00, 61.79999923706055
2023-09-20 09:00:00, 64.80000305175781
2023-09-21 09:00:00, 62.400001525878906
2023-09-22 09:00:00, 62.0
2023-09-25 09:00:00, 60.79999923706055
2023-09-26 09:00:00, 61.20000076293945
2023-09-27 09:00:00, 59.0
2023-09-28 09:00:00, 58.20000076293945
2023-09-29 09:00:00, 60.599998474121094
2023-10-02 09:00:00, 60.20000076293945
2023-10-03 09:00:00, 59.0
2023-10-04 09:00:00, 59.400001525878906
2023-10-05 09:00:00, 61.0
2023-10-06 09:00:00, 58.0
2023-10-09 09:00:00, 60.0
2023-10-10 09:00:00, 62.400001525878906
2023-10-11 09:00:00, 62.599998474121094
2023-10-12 09:00:00, 62.20000076293945
2023-10-13 09:00:00, 63.0
2023-10-16 09:00:00, 62.20000076293945
2023-10-17 09:00:00, 62.599998474121094
2023-10-18 09:00:00, 60.0
2023-10-19 09:00:00, 62.599998474121094
2023-10-20 09:00:00, 58.599998474121094
2023-10-23 09:00:00, 58.599998474121094
2023-10-24 09:00:00, 62.0
2023-10-25 09:00:00, 61.400001525878906
2023-10-26 09:00:00, 59.79999923706055
2023-10-27 09:00:00, 62.599998474121094
2023-10-30 09:00:00, 62.20000076293945
2023-10-31 09:00:00, 62.79999923706055
2023-11-02 09:00:00, 65.19999694824219
2023-11-03 09:00:00, 63.599998474121094
2023-11-06 09:00:00, 66.0
2023-11-07 09:00:00, 66.5999984741211
2023-11-08 09:00:00, 67.5999984741211
2023-11-09 09:00:00, 67.5999984741211
2023-11-10 09:00:00, 65.80000305175781
2023-11-13 09:00:00, 66.5999984741211
2023-11-14 09:00:00, 69.0
2023-11-15 09:00:00, 68.5999984741211
2023-11-16 09:00:00, 68.4000015258789
2023-11-17 09:00:00, 72.4000015258789
2023-11-20 09:00:00, 72.4000015258789
2023-11-21 09:00:00, 73.19999694824219
2023-11-22 09:00:00, 73.4000015258789
2023-11-23 09:00:00, 75.0
2023-11-24 09:00:00, 74.0
2023-11-27 09:00:00, 76.0
2023-11-28 09:00:00, 77.4000015258789
2023-11-29 09:00:00, 80.5999984741211
2023-11-30 09:00:00, 80.80000305175781
2023-12-01 09:00:00, 80.4000015258789
2023-12-04 09:00:00, 80.4000015258789
2023-12-05 09:00:00, 81.19999694824219
2023-12-06 09:00:00, 81.4000015258789
2023-12-07 09:00:00, 81.5999984741211
2023-12-08 09:00:00, 83.5999984741211
2023-12-11 09:00:00, 85.80000305175781
2023-12-12 09:00:00, 86.5999984741211
2023-12-13 09:00:00, 89.19999694824219
2023-12-14 09:00:00, 91.4000015258789
