2023-08-14 09:00:00, 75.5999984741211
2023-08-16 09:00:00, 77.0
2023-08-17 09:00:00, 76.0
2023-08-18 09:00:00, 76.5999984741211
2023-08-21 09:00:00, 78.0
2023-08-22 09:00:00, 77.0
2023-08-23 09:00:00, 76.4000015258789
2023-08-24 09:00:00, 75.0
2023-08-25 09:00:00, 74.80000305175781
2023-08-28 09:00:00, 71.4000015258789
2023-08-29 09:00:00, 74.4000015258789
2023-08-30 09:00:00, 72.4000015258789
2023-08-31 09:00:00, 70.0
2023-09-01 09:00:00, 71.80000305175781
2023-09-04 09:00:00, 73.19999694824219
2023-09-05 09:00:00, 80.4000015258789
2023-09-06 09:00:00, 81.4000015258789
2023-09-07 09:00:00, 81.0
2023-09-08 09:00:00, 81.0
2023-09-11 09:00:00, 80.0
2023-09-12 09:00:00, 79.80000305175781
2023-09-13 09:00:00, 80.5999984741211
2023-09-14 09:00:00, 80.19999694824219
2023-09-15 09:00:00, 80.19999694824219
2023-09-18 09:00:00, 79.0
2023-09-19 09:00:00, 81.19999694824219
2023-09-20 09:00:00, 80.0
2023-09-21 09:00:00, 79.4000015258789
2023-09-22 09:00:00, 80.4000015258789
2023-09-25 09:00:00, 80.0
2023-09-26 09:00:00, 79.0
2023-09-27 09:00:00, 80.5999984741211
2023-09-28 09:00:00, 78.0
2023-09-29 09:00:00, 79.19999694824219
2023-10-02 09:00:00, 79.0
2023-10-03 09:00:00, 79.0
2023-10-04 09:00:00, 79.80000305175781
2023-10-05 09:00:00, 79.5999984741211
2023-10-06 09:00:00, 80.0
2023-10-09 09:00:00, 79.4000015258789
2023-10-10 09:00:00, 79.80000305175781
2023-10-11 09:00:00, 79.0
2023-10-12 09:00:00, 78.80000305175781
2023-10-13 09:00:00, 78.80000305175781
2023-10-16 09:00:00, 78.80000305175781
2023-10-17 09:00:00, 79.80000305175781
2023-10-18 09:00:00, 80.80000305175781
2023-10-19 09:00:00, 79.5999984741211
2023-10-20 09:00:00, 78.4000015258789
2023-10-23 09:00:00, 78.0
2023-10-24 09:00:00, 77.0
2023-10-25 09:00:00, 77.80000305175781
2023-10-26 09:00:00, 73.5999984741211
2023-10-27 09:00:00, 75.4000015258789
2023-10-30 09:00:00, 76.4000015258789
2023-10-31 09:00:00, 76.80000305175781
2023-11-02 09:00:00, 76.19999694824219
2023-11-03 09:00:00, 74.4000015258789
2023-11-06 09:00:00, 76.0
2023-11-07 09:00:00, 79.4000015258789
2023-11-08 09:00:00, 76.0
2023-11-09 09:00:00, 79.0
2023-11-10 09:00:00, 79.4000015258789
2023-11-13 09:00:00, 81.0
2023-11-14 09:00:00, 83.4000015258789
2023-11-15 09:00:00, 84.0
2023-11-16 09:00:00, 82.4000015258789
2023-11-17 09:00:00, 81.4000015258789
2023-11-20 09:00:00, 81.19999694824219
2023-11-21 09:00:00, 82.4000015258789
2023-11-22 09:00:00, 82.0
2023-11-23 09:00:00, 83.0
2023-11-24 09:00:00, 83.0
2023-11-27 09:00:00, 81.19999694824219
2023-11-28 09:00:00, 81.80000305175781
2023-11-29 09:00:00, 85.0
2023-11-30 09:00:00, 88.0
2023-12-01 09:00:00, 89.5999984741211
