data,cena,spolka,zmiana_proc,max_zmienny_miesiac
2025-01-22 17:00:00,226.5,SNT.WA,-2.997858672376874,2025-01
2025-01-23 17:00:00,227.0,SNT.WA,0.22075055187638082,2025-01
2025-01-24 17:00:00,228.5,SNT.WA,0.6607929515418443,2025-01
2025-01-27 17:00:00,215.5,SNT.WA,-5.689277899343548,2025-01
2025-01-28 17:00:00,220.0,SNT.WA,2.088167053364276,2025-01
2025-01-29 17:00:00,216.5,SNT.WA,-1.5909090909090873,2025-01
2025-01-30 17:00:00,217.0,SNT.WA,0.23094688221709792,2025-01
2025-01-31 17:00:00,220.0,SNT.WA,1.382488479262678,2025-01
2025-02-03 17:00:00,214.5,SNT.WA,-2.500000000000002,2025-02
2025-02-04 17:00:00,220.0,SNT.WA,2.564102564102555,2025-02
2025-02-05 17:00:00,233.5,SNT.WA,6.136363636363629,2025-02
2025-02-06 17:00:00,235.0,SNT.WA,0.6423982869379063,2025-02
2025-02-07 17:00:00,231.5,SNT.WA,-1.4893617021276562,2025-02
2025-02-10 17:00:00,231.5,SNT.WA,0.0,2025-02
2025-02-11 17:00:00,230.0,SNT.WA,-0.6479481641468721,2025-02
2025-02-12 17:00:00,235.0,SNT.WA,2.1739130434782705,2025-02
2025-02-13 17:00:00,232.5,SNT.WA,-1.0638297872340385,2025-02
2025-02-14 17:00:00,227.0,SNT.WA,-2.3655913978494647,2025-02
2025-02-17 17:00:00,227.5,SNT.WA,0.22026431718060735,2025-02
2025-02-18 17:00:00,227.5,SNT.WA,0.0,2025-02
2025-02-19 17:00:00,229.5,SNT.WA,0.879120879120876,2025-02
2025-02-20 17:00:00,229.0,SNT.WA,-0.21786492374727962,2025-02
2025-02-21 17:00:00,226.5,SNT.WA,-1.091703056768556,2025-02
2025-02-24 17:00:00,224.0,SNT.WA,-1.103752759381893,2025-02
2025-02-25 17:00:00,225.0,SNT.WA,0.44642857142858094,2025-02
2025-02-26 17:00:00,225.0,SNT.WA,0.0,2025-02
2025-02-27 17:00:00,222.0,SNT.WA,-1.3333333333333308,2025-02
2025-02-28 17:00:00,223.5,SNT.WA,0.6756756756756799,2025-02
2025-03-03 17:00:00,221.0,SNT.WA,-1.118568232662187,2025-03
2025-03-04 17:00:00,207.0,SNT.WA,-6.334841628959276,2025-03
2025-03-05 17:00:00,208.0,SNT.WA,0.48309178743961567,2025-03
2025-03-06 17:00:00,209.0,SNT.WA,0.48076923076922906,2025-03
2025-03-07 17:00:00,210.0,SNT.WA,0.4784688995215225,2025-03
2025-03-10 17:00:00,202.5,SNT.WA,-3.57142857142857,2025-03
2025-03-11 17:00:00,204.0,SNT.WA,0.7407407407407307,2025-03
2025-03-12 17:00:00,208.5,SNT.WA,2.2058823529411686,2025-03
2025-03-13 17:00:00,207.0,SNT.WA,-0.7194244604316502,2025-03
2025-03-14 17:00:00,211.0,SNT.WA,1.9323671497584627,2025-03
2025-03-17 17:00:00,209.0,SNT.WA,-0.9478672985781977,2025-03
2025-03-18 17:00:00,209.0,SNT.WA,0.0,2025-03
2025-03-19 17:00:00,208.0,SNT.WA,-0.4784688995215336,2025-03
2025-03-20 17:00:00,209.5,SNT.WA,0.7211538461538547,2025-03
2025-03-21 17:00:00,212.0,SNT.WA,1.193317422434359,2025-03
2025-03-24 17:00:00,213.0,SNT.WA,0.4716981132075526,2025-03
2025-03-25 17:00:00,210.0,SNT.WA,-1.4084507042253502,2025-03
2025-03-26 17:00:00,212.0,SNT.WA,0.952380952380949,2025-03
2025-03-27 17:00:00,222.0,SNT.WA,4.716981132075482,2025-03
2025-03-28 17:00:00,218.0,SNT.WA,-1.8018018018018056,2025-03
2025-03-31 17:00:00,215.0,SNT.WA,-1.3761467889908285,2025-03
2025-04-01 17:00:00,211.3999938964844,SNT.WA,-1.6744214434956217,2025-04
2025-04-02 17:00:00,211.6000061035156,SNT.WA,0.09461315648340296,2025-04
2025-04-03 17:00:00,207.0,SNT.WA,-2.1739158652317125,2025-04
2025-04-04 17:00:00,202.0,SNT.WA,-2.4154589371980673,2025-04
2025-04-07 17:00:00,189.0,SNT.WA,-6.435643564356431,2025-04
2025-04-08 17:00:00,200.0,SNT.WA,5.820105820105814,2025-04
2025-04-09 17:00:00,191.1000061035156,SNT.WA,-4.449996948242196,2025-04
2025-04-10 17:00:00,198.3999938964844,SNT.WA,3.8199830244979305,2025-04
2025-04-11 17:00:00,197.6000061035156,SNT.WA,-0.40321966611863713,2025-04
2025-04-14 17:00:00,205.0,SNT.WA,3.7449360667568987,2025-04
2025-04-15 17:00:00,204.3999938964844,SNT.WA,-0.29268590415394424,2025-04
2025-04-16 17:00:00,205.3999938964844,SNT.WA,0.489236805215576,2025-04
2025-04-17 17:00:00,203.6000061035156,SNT.WA,-0.8763329340097048,2025-04
2025-04-22 17:00:00,206.6000061035156,SNT.WA,1.4734773625078912,2025-04
2025-04-23 17:00:00,204.3999938964844,SNT.WA,-1.0648655092144077,2025-04
2025-04-24 17:00:00,205.8000030517578,SNT.WA,0.6849360063985177,2025-04
2025-04-25 17:00:00,210.3999938964844,SNT.WA,2.2351753044287825,2025-04
2025-04-28 17:00:00,215.1999969482422,SNT.WA,2.281370337928501,2025-04
2025-04-29 17:00:00,224.0,SNT.WA,4.089220806947447,2025-04
2025-04-30 17:00:00,226.3999938964844,SNT.WA,1.0714258466448134,2025-04
2025-05-02 17:00:00,229.6000061035156,SNT.WA,1.4134329917404154,2025-05
2025-05-05 17:00:00,230.1999969482422,SNT.WA,0.2613200473766897,2025-05
2025-05-06 17:00:00,235.0,SNT.WA,2.08514470694674,2025-05
2025-05-07 17:00:00,231.6000061035156,SNT.WA,-1.4468059133976197,2025-05
2025-05-08 17:00:00,229.8000030517578,SNT.WA,-0.777203369741386,2025-05
2025-05-09 17:00:00,229.0,SNT.WA,-0.34813013104165735,2025-05
2025-05-12 17:00:00,230.0,SNT.WA,0.4366812227074135,2025-05
2025-05-13 17:00:00,232.8000030517578,SNT.WA,1.2173926311990435,2025-05
2025-05-14 17:00:00,229.3999938964844,SNT.WA,-1.4604850131885505,2025-05
2025-05-15 17:00:00,229.0,SNT.WA,-0.1743652602993917,2025-05
2025-05-16 17:00:00,225.1999969482422,SNT.WA,-1.6593899789335453,2025-05
2025-05-19 17:00:00,225.3999938964844,SNT.WA,0.0888085927852833,2025-05
2025-05-20 17:00:00,227.0,SNT.WA,0.7098518841355483,2025-05
2025-05-21 17:00:00,221.1999969482422,SNT.WA,-2.555067423681856,2025-05
2025-05-22 17:00:00,222.3999938964844,SNT.WA,0.54249410705145,2025-05
2025-05-23 17:00:00,220.0,SNT.WA,-1.0791339758765783,2025-05
2025-05-26 17:00:00,225.3999938964844,SNT.WA,2.454542680220184,2025-05
2025-05-27 17:00:00,227.0,SNT.WA,0.7098518841355483,2025-05
2025-05-28 17:00:00,225.6000061035156,SNT.WA,-0.6167373993323344,2025-05
2025-05-29 17:00:00,220.0,SNT.WA,-2.482272141848285,2025-05
2025-05-30 17:00:00,217.0,SNT.WA,-1.3636363636363669,2025-05
2025-06-02 17:00:00,217.0,SNT.WA,0.0,2025-06
2025-06-03 17:00:00,220.8000030517578,SNT.WA,1.7511534800727313,2025-06
2025-06-04 17:00:00,219.0,SNT.WA,-0.8152187621735973,2025-06
2025-06-05 17:00:00,216.8000030517578,SNT.WA,-1.0045648165489474,2025-06
2025-06-06 17:00:00,217.0,SNT.WA,0.09224951357331701,2025-06
2025-06-09 17:00:00,214.1999969482422,SNT.WA,-1.2903239869851646,2025-06
2025-06-10 17:00:00,216.1999969482422,SNT.WA,0.9337068293624906,2025-06
2025-06-11 17:00:00,214.1999969482422,SNT.WA,-0.9250693932612797,2025-06
2025-06-12 17:00:00,221.6000061035156,SNT.WA,3.4547195428118904,2025-06
2025-06-13 17:00:00,214.6000061035156,SNT.WA,-3.15884467833909,2025-06
2025-06-16 17:00:00,213.0,SNT.WA,-0.7455759822969532,2025-06
2025-06-17 17:00:00,209.6000061035156,SNT.WA,-1.5962412659551228,2025-06
2025-06-18 17:00:00,208.0,SNT.WA,-0.7633616683796252,2025-06
2025-06-20 17:00:00,209.1999969482422,SNT.WA,0.5769216097318175,2025-06
2025-06-23 17:00:00,207.3999938964844,SNT.WA,-0.860422121422455,2025-06
2025-06-24 17:00:00,210.3999938964844,SNT.WA,1.446480274004891,2025-06
2025-06-25 17:00:00,214.0,SNT.WA,1.7110295665154762,2025-06
2025-06-26 17:00:00,221.6000061035156,SNT.WA,3.5514047212689803,2025-06
2025-06-27 17:00:00,225.0,SNT.WA,1.5342932323278768,2025-06
2025-06-30 17:00:00,188.0,SNT.WA,-16.44444444444444,2025-06
2025-07-01 17:00:00,192.1000061035156,SNT.WA,2.180854310380642,2025-07
2025-07-02 17:00:00,202.6000061035156,SNT.WA,5.465903001763528,2025-07
2025-07-03 17:00:00,201.0,SNT.WA,-0.7897364537580942,2025-07
2025-07-04 17:00:00,198.0,SNT.WA,-1.4925373134328401,2025-07
2025-07-07 17:00:00,200.1999969482422,SNT.WA,1.1111095698192797,2025-07
2025-07-08 17:00:00,197.6000061035156,SNT.WA,-1.2986967454344023,2025-07
2025-07-09 17:00:00,201.0,SNT.WA,1.7206446313079882,2025-07
2025-07-10 17:00:00,197.5,SNT.WA,-1.741293532338306,2025-07
2025-07-11 17:00:00,197.3999938964844,SNT.WA,-0.05063600178004668,2025-07
2025-07-14 17:00:00,201.0,SNT.WA,1.8237113550284123,2025-07
2025-07-15 17:00:00,201.0,SNT.WA,0.0,2025-07
